glucose_uptake,oxygen_uptake,ammonia_uptake,phosphate_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
3.99,21.18,2.19,2.8,-1.7613437237020846,-1.1882803617192597,0.32301638125405024
2.39,18.61,2.71,4.06,-0.96161647724741,-0.6487489977351312,0.17635278705388244
7.83,5.45,3.61,4.02,-1.8576225617700246,-1.2532343232803937,0.3406731517330596
3.53,4.4,0.11,2.31,-0.11,-0.07421086414320348,0.020173122065727623
3.59,13.92,1.02,4.31,-1.02,-0.68813710387324,0.18705985915492962
2.65,5.74,2.46,2.54,-0.9151359488413447,-0.6173911779274244,0.16782862911556357
2.23,6.87,0.93,3.62,-0.881643752601942,-0.5947958613366978,0.16168642763386562
7.72,11.61,3.6,3.71,-2.919116782709877,-1.969365263452673,0.5353427198338246
1.47,24.16,4.12,1.1,-0.5017733105359706,-0.33851846344421843,0.09202122038878617
1.94,3.23,0.78,3.77,-0.4205492095326735,-0.28372109321959893,0.07712536853225382
4.75,19.6,3.76,3.06,-2.1412141657680577,-1.4445577596117316,0.39268158849912943
6.9,0.56,1.63,3.23,-0.74920470221814,-0.5054466215613859,0.1373981628187611
2.73,17.23,3.98,1.6,-1.1315585171190294,-0.7633994125817491,0.2075188008214175
4.97,19.23,1.19,1.42,-1.19,-0.8028266211854637,0.218236502347418
2.5,24.79,1.07,2.92,-1.0165977254411689,-0.6858417790090294,0.186435909155144
9.26,3.76,4.86,4.74,-1.7692826885514248,-1.1936363384635242,0.32447232404478904
8.86,5.44,3.21,3.83,-2.032606550032369,-1.3712862594637527,0.3727638185945514
9.86,4.59,3.85,1.76,-2.0318516077689495,-1.3707769420297067,0.37262536820880093
1.84,10.59,3.99,2.38,-0.6867102362786147,-0.4632850913655599,0.12593717654757478
5.42,24.88,2.06,3.12,-2.06,-1.3897670921361391,0.3777875586854463
3.72,9.88,3.51,4.7,-1.6263897508628595,-1.0972344440469466,0.29826689973277215
5.47,19.23,0.54,1.13,-0.54,-0.36430787852111346,0.09903169014084484
5.07,0.6,1.34,2.64,-0.4531163465047648,-0.30569232392295453,0.0830979215274289
9.26,16.17,2.13,4.66,-2.13,-1.4369921874999976,0.3906250000000001
7.87,5.08,0.74,3.41,-0.74,-0.4992367224178368,0.13571009389671365
5.64,19.76,3.72,3.16,-2.58606244660847,-1.7446720808279337,0.47426321277297334
9.87,13.39,0.65,4.16,-0.65,-0.4385187426642896,0.1192048122065727
2.59,19.45,4.79,3.51,-1.061582383054244,-0.7161904182331388,0.19468573632890335
6.0,11.56,1.89,1.83,-1.89,-1.275077574823926,0.34661091549295847
6.4,18.81,3.42,1.07,-3.113995765412284,-1.07,0.29086362030065516
4.99,19.81,2.43,2.73,-2.261173252736259,-1.5254874642093774,0.41468112762915543
7.73,16.57,2.11,4.49,-2.11,-1.4234993031103311,0.38695715962441335
1.71,24.89,0.68,0.17,-0.25198466849702333,-0.17,0.04621197705711257
8.91,6.2,3.68,4.07,-2.18189435395182,-1.4720024134174505,0.4001420103344746
8.6,24.79,1.54,3.58,-1.54,-1.0389520980046978,0.2824237089201877
1.24,10.23,4.26,1.9,-0.3854692545633761,-0.26005460437982564,0.07069198477174615
5.95,12.64,3.27,4.87,-2.6049386507292387,-1.7574068028238086,0.4777249579535723
0.65,14.39,4.33,2.46,-0.08644821373942076,-0.05832178768397765,0.01585391243754049
0.88,14.06,1.73,0.86,-0.20301573812842064,-0.13696339419252593,0.03723146605934946
8.51,13.09,4.67,4.05,-3.3021387284711334,-2.22776880509588,0.6055858877037732
6.96,0.23,2.2,1.07,-0.6943958938938383,-0.46847017584860806,0.12734666481327742
9.12,4.45,1.5,2.63,-1.5,-1.0119663292253338,0.27508802816901406
2.71,5.33,3.04,0.54,-0.8004218881670143,-0.54,0.14679098594612214
0.68,9.37,3.63,2.82,-0.10165267344233275,-0.06857938853291744,0.018642288996906696
4.29,14.19,1.89,4.69,-1.89,-1.2750775748239398,0.34661091549295747
0.64,16.87,4.47,4.04,-0.08138006050511827,-0.05490258740100072,0.014924453584418315
1.92,7.47,3.61,0.51,-0.7266965986013492,-0.49026165956476736,0.13327035625758313
8.14,18.0,3.68,0.59,-3.68,-0.59,0.16038274390410132
7.21,17.03,4.17,0.3,-4.17,-0.3,0.08155054774785303
9.18,9.85,4.24,0.1,-0.1482262755864836,-0.1,0.02718351591594844
1.06,15.2,2.31,4.7,-0.2942424963458991,-0.19850899928617582,0.05396172541554784
1.31,5.38,0.24,2.23,-0.24,-0.16191461267605697,0.04401408450704222
2.85,21.76,3.06,3.11,-1.1915380606031292,-0.8038642648805607,0.21851857038643072
5.37,2.39,2.28,5.0,-0.8542926652862292,-0.5763436083825527,0.15667045651522685
8.37,22.35,4.13,0.6,-0.8893576535189558,-0.6,0.1631010954957005
4.78,16.96,4.39,3.77,-2.156209051639066,-1.454673972686447,0.3954315308903814
9.39,1.44,0.16,3.34,-0.16,-0.1079430751173467,0.02934272300469512
2.96,6.41,1.72,1.42,-1.0766059847995193,-0.7263260043064198,0.1974409449823058
5.16,11.06,2.61,3.4,-2.209399647916962,-1.4905587009962156,0.4051862617218607
3.93,6.36,0.91,1.81,-0.91,-0.6139262397300361,0.1668867370892025
7.44,18.94,3.37,1.25,-3.37,-1.25,0.33979394894935905
5.92,14.31,2.47,2.79,-2.47,-1.6663712221244145,0.4529782863849768
4.97,14.18,3.61,0.64,-2.7342695336214735,-0.64,0.17397450186207136
7.52,3.48,0.43,4.88,-0.43,-0.290097014377893,0.07885856807511675
9.57,1.6,2.27,1.01,-1.3967941757799327,-0.9423391164982465,0.25616090371551004
4.9,20.77,4.76,3.21,-2.2161885951231857,-1.4951388249852766,0.4064313004553966
3.6,15.12,1.63,4.56,-1.5664102073787587,-1.0567695917481346,0.2872671301677595
8.72,14.0,1.69,1.54,-1.69,-1.1401487309272258,0.3099325117370895
4.76,20.49,0.71,4.3,-0.71,-0.4789973958333499,0.13020833333333337
8.99,23.67,2.05,1.16,-2.05,-1.16,0.31532878462500313
3.8,8.39,0.96,3.08,-0.96,-0.6476584507042243,0.17605633802816906
4.82,21.66,0.26,3.25,-0.26,-0.17540749706573372,0.04768192488262913
7.65,19.01,4.44,3.67,-3.5907197999671547,-2.4224583568330327,0.6585093529869344
9.29,8.38,2.57,0.17,-2.57,-0.17,0.04621197705711787
7.39,3.89,4.57,4.47,-1.4842164898839842,-1.0013180753624225,0.27219345838541387
6.57,16.84,0.13,4.93,-0.13,-0.08770374853283841,0.023840962441314336
8.79,22.39,3.33,1.79,-2.6532503329980743,-1.79,0.4865849348954807
8.95,7.36,2.86,0.59,-2.86,-0.59,0.16038274390409593
9.23,3.61,1.2,2.83,-1.2,-0.8095730633802803,0.2200704225352112
7.66,15.52,1.24,0.1,-1.24,-0.1,0.027183515915949003
7.6,24.63,4.07,2.36,-3.4981401038410347,-2.36,0.6415309756163864
9.05,10.31,2.67,2.44,-2.67,-1.8013000660211298,0.48965669014084495
4.53,19.4,2.68,1.65,-2.0312516693805405,-1.3703721970639293,0.3725153442966075
2.66,1.04,2.96,1.23,-0.13921135337467241,-0.09391813484071036,0.02553025113238551
1.57,16.38,3.44,3.79,-0.5517562634393892,-0.37223917369323845,0.10118769502629658
5.09,22.36,4.69,4.06,-2.3111562056396737,-1.5592081744583517,0.4238476022666656
6.39,7.66,4.92,1.44,-1.9940647912672822,-1.345284284704188,0.36569556764731637
2.11,11.11,0.38,4.89,-0.38,-0.25636480340374573,0.06968896713615028
5.93,13.97,3.31,2.54,-2.7310130100283776,-1.8424621405500716,0.5008459892217537
7.6,5.75,1.18,0.89,-1.18,-0.7960801789906317,0.21640258215962324
3.78,21.19,4.16,1.98,-1.6563795226049094,-1.117466870196356,0.3037667845152784
5.93,18.05,1.28,0.92,-1.28,-0.8635446009389611,0.23474178403755908
9.72,15.48,4.91,1.76,-4.91,-1.76,0.47842988012069587
7.06,5.64,1.38,2.61,-1.38,-0.9310090228873241,0.2530809859154932
3.26,4.27,1.39,0.28,-1.39,-0.28,0.07611384456465711
7.07,12.35,0.56,0.94,-0.56,-0.3778007629108028,0.10269953051643178
1.12,15.35,0.56,3.8,-0.3246514157517252,-0.21902420098405928,0.0595384785342806
0.82,20.55,2.52,4.25,-0.17260681872259417,-0.11644819249464966,0.03165471294061661
6.05,17.08,4.97,1.24,-1.8380058172724174,-1.24,0.33707559735776443
6.28,11.56,0.29,0.17,-0.29,-0.17,0.04621197705711187
1.28,16.26,2.88,2.81,-0.40574186750059527,-0.2737314055117482,0.07440982018423481
6.29,19.52,3.94,2.64,-2.910951640480681,-1.9638566974465004,0.5338452979167914
8.59,9.85,4.45,1.28,-4.45,-1.28,0.3479490037241414
2.87,1.42,4.0,2.14,-0.24867798157059012,-0.16776916277944268,0.04560555706620287
2.37,5.87,4.52,4.19,-0.8613126035219527,-0.5810795691344225,0.1579578571599826
5.58,15.44,2.42,2.02,-2.42,-1.632639011150221,0.443808685446011
9.16,3.23,2.15,1.79,-1.6486429148568884,-1.1122474125007429,0.30234795240186496
5.03,11.5,2.64,0.79,-1.17098757713325,-0.79,0.21474977573599807
5.18,6.14,1.0,0.42,-0.6225503574632357,-0.42,0.11417076684698431
7.65,10.74,3.17,3.67,-2.7631028120700107,-1.864111340001826,0.5067310028003982
6.83,11.82,2.0,1.94,-2.0,-1.3492884389671584,0.3667840375586854
6.44,12.42,4.26,4.39,-2.700068284317,-1.8215854602253805,0.4951709735029711
1.79,3.49,3.19,1.58,-0.41820878391579397,-0.28214213860604004,0.07669615315357158
7.2,19.09,1.09,1.25,-1.09,-0.7353621992370917,0.1998973004694837
5.26,4.39,1.6,1.68,-1.2143949084258103,-0.8192845051397504,0.2227103338515645
1.68,5.21,3.96,0.92,-0.6059646396811152,-0.4088105413723058,0.11112907858001678
1.27,14.3,4.54,3.94,-0.4006737142662904,-0.2703122052287648,0.07348036133111256
6.26,7.94,2.76,0.55,-2.76,-0.55,0.14950933753771664
6.82,18.15,4.83,1.38,-3.4616020152046554,-1.38,0.37513251964008937
2.02,6.62,2.61,1.72,-0.7766795515047646,-0.5239823698137792,0.14243683089509349
8.62,11.9,4.02,2.95,-3.140533914445541,-2.1187430514727974,0.5759488546151594
7.75,8.38,4.17,1.45,-2.1492809960040318,-1.45,0.39416098078125594
5.51,5.43,2.43,1.66,-1.4429799422588792,-0.9734980768756878,0.2646310046689553
2.74,24.18,0.88,3.96,-0.88,-0.5936869131455271,0.16138497652582162
9.84,0.6,3.53,1.34,-1.2453527577378514,-0.8401700392257642,0.22838775633396635
0.5,10.13,4.68,0.16,-0.010425915224854964,-0.007033783439272607,0.0019120296407084372
5.92,12.58,4.38,0.51,-0.7559540054910668,-0.51,0.13863593117133713
6.85,17.03,3.38,4.72,-3.190856176739819,-2.1526926748409734,0.5851775558868515
8.25,1.15,2.41,2.05,-1.0892306976625679,-0.7348431938621224,0.19975621656076947
3.17,11.34,1.98,2.22,-1.3514835098940654,-0.9117705376773929,0.2478512892264649
9.79,2.31,4.62,2.45,-1.572695723156821,-1.0610100786343204,0.28841984359536776
6.28,20.77,1.87,2.21,-1.87,-1.261584690434263,0.34294307511737077
4.15,9.43,4.64,4.16,-1.7525270655546783,-1.1823322542649664,0.32139947651751005
1.18,2.79,2.2,0.58,-0.17788128853618304,-0.1200065830652187,0.03262200860772129
6.23,3.68,2.66,0.14,-2.66,-0.14,0.03805692228232573
3.23,16.96,2.47,4.89,-1.3814732816361155,-0.9320029638268083,0.2533511740089709
8.75,9.04,0.32,4.24,-0.32,-0.21588615023471558,0.05868544600938947
9.12,20.53,0.73,4.99,-0.73,-0.4924902802230125,0.13387617370892022
2.66,18.13,4.55,1.25,-1.096570450086636,-0.7397949154074427,0.2011022685751616
9.09,7.81,4.88,1.48,-2.193748878679996,-1.48,0.402316035556044
9.54,1.43,3.58,2.71,-1.3584431087981903,-0.91646579084798,0.24912762411938671
4.83,5.67,3.56,1.03,-1.3650129539747324,-0.9208980989192362,0.2503324812893803
5.57,6.41,4.78,0.24,-0.35574306140753104,-0.24,0.0652404381982708
2.08,6.13,2.13,1.24,-0.8066693232468171,-0.5442147959631884,0.1479367156776
4.96,21.82,3.59,2.94,-2.2461783668652306,-1.5153712511346815,0.4119311852379019
0.98,17.38,0.92,3.95,-0.253697270471464,-0.17115539702233834,0.04652605459057073
2.58,10.48,1.82,4.31,-1.0565840877639032,-0.7128183472082305,0.1937690888651525
1.35,14.18,0.8,3.55,-0.4412189401407253,-0.2976658074926084,0.08091603215608963
9.06,10.92,2.49,4.64,-2.49,-1.679864106514084,0.4566461267605638
5.26,12.24,2.93,3.48,-2.382135035221057,-1.607093631541173,0.4368645531141904
1.16,20.55,2.23,0.45,-0.34492402868894273,-0.23270100211597175,0.06325631394676919
7.88,9.49,0.59,3.21,-0.59,-0.39804008949529984,0.10820129107981216
8.81,22.21,4.79,4.35,-4.170522053646791,-2.8136185957215405,0.7648404587820556
6.06,15.2,1.89,4.53,-1.89,-1.2750775748239593,0.3466109154929578
5.08,11.67,4.99,2.52,-2.265726404646557,-1.5285592218260933,0.4155161393497942
1.87,12.88,4.09,3.91,-0.701705122149639,-0.4734013044402586,0.12868711893882806
7.91,17.73,1.35,4.32,-1.35,-0.9107696963028249,0.24757922535211258
8.95,4.93,0.74,4.88,-0.74,-0.49923672241784134,0.13571009389671365
8.7,22.34,4.44,2.75,-4.07622257862831,-2.75,0.7475466876885841
6.5,13.68,0.35,3.75,-0.35,-0.23612547681927418,0.06418720657276976
5.1,16.23,2.56,2.51,-2.3161545009300166,-1.5625802454832822,0.4247642497304158
1.8,7.04,0.88,1.06,-0.6667170551172485,-0.44979680726595755,0.12227058669257056
9.73,3.91,1.42,2.99,-1.42,-0.9579947916666574,0.26041666666666624
6.14,3.93,3.99,3.95,-1.2844587669830168,-0.8665526823100783,0.2355594863158409
2.45,7.29,4.7,4.15,-0.9916062489894597,-0.668981423884528,0.18185267183638867
7.01,2.15,2.15,2.84,-1.0795674366907932,-0.7283239307061092,0.19798405162316482
1.96,11.26,3.05,1.7,-0.7466897797627151,-0.5037499436643713,0.1369369461125873
7.83,21.03,1.69,4.21,-1.69,-1.140148730927225,0.30993251173709013
1.13,20.96,0.85,0.51,-0.3297195689860297,-0.22244340126703918,0.06046793738740277
6.45,11.85,4.55,1.88,-2.631224470536384,-1.7751403792110703,0.48254556751327465
2.94,12.57,2.33,1.79,-1.2365227182162035,-0.8342129041046574,0.2267683975601905
6.97,19.01,4.28,4.87,-3.2508357202239173,-2.193157527139754,0.596177325451863
2.74,17.93,2.03,3.42,-1.1365568124093701,-0.7667714836066518,0.20843544828516916
4.81,24.84,3.67,4.77,-2.171203937510105,-1.4647901857611516,0.39818147328163617
8.37,22.58,4.09,2.35,-4.09,-2.35,0.6388126240247921
2.59,9.32,0.2,2.67,-0.2,-0.13492884389670987,0.03667840375586828
5.1,13.18,4.87,4.57,-2.3161545009300135,-1.5625802454832871,0.4247642497304167
1.7,9.29,2.18,1.87,-0.6167341022138311,-0.41607609701694837,0.11310411205506
8.01,13.15,2.9,4.28,-2.9,-1.9564682365023405,0.5318368544600944
8.08,3.39,3.6,2.23,-1.5006742312265433,-1.0124211954249351,0.275211676794774
3.02,1.35,2.49,1.84,-0.25985112706921076,-0.175307060803529,0.04765462277531009
2.59,17.4,3.87,1.3,-1.0615823830542461,-0.7161904182331402,0.1946857363289038
0.59,21.23,0.15,4.69,-0.056039294333594426,-0.037806585986097915,0.010277159318807667
6.31,8.11,1.31,0.14,-0.2075167858210834,-0.14,0.0380569222823291
2.43,3.53,3.1,0.92,-0.5605353930428456,-0.37816196273230673,0.10279771732739983
5.33,14.79,1.56,0.27,-0.4002109440835083,-0.27,0.07339549297306103
7.98,10.85,2.32,2.61,-2.32,-1.5651745892018778,0.42546948356807524
7.16,6.91,0.7,2.82,-0.7,-0.47225095363849084,0.12837441314553993
3.34,11.12,3.27,2.52,-1.4364545298298734,-0.9690957451007061,0.2634342961102321
6.24,13.65,3.73,3.56,-2.803959857840478,-1.8916753097560597,0.5142238589056043
5.39,17.0,4.38,2.22,-2.461105064349925,-1.6603703052053973,0.4513470261791973
4.19,19.13,2.95,0.45,-2.95,-0.45,0.1223258216217679
8.93,0.87,3.77,3.82,-1.1472102634932335,-0.7739587727979388,0.21038920618640655
9.54,1.45,3.02,2.2,-1.3623688085679744,-0.9191142415051023,0.24984756612528877
3.37,2.35,2.86,2.45,-0.5142666698417964,-0.3469470360818218,0.0943124027732168
1.14,15.35,3.72,3.86,-0.3347877222203345,-0.22586260155002263,0.06139739624052489
9.06,10.3,4.77,4.34,-2.9349845816964284,-1.980070382314902,0.5382527475235528
3.04,4.07,2.23,2.07,-0.764312748785506,-0.515639177845731,0.1401688579785626
5.8,14.63,3.77,2.6,-2.666035171253936,-1.7986252172263522,0.48892957219299
1.14,21.47,1.62,4.86,-0.334787722220334,-0.2258626015500156,0.06139739624052488
1.27,23.96,0.55,1.23,-0.4006737142662907,-0.2703122052287643,0.07348036133111263
0.56,17.66,4.27,2.23,-0.04083483463068129,-0.02754898513715773,0.007488782759441259
9.29,14.8,3.19,4.24,-3.19,-2.1521150601526,0.5850205399061034
3.04,8.92,4.54,4.51,-1.286505671119622,-0.8679336143536808,0.2359348721977007
9.77,22.56,0.72,4.14,-0.72,-0.4857438380281901,0.13204225352112636
4.16,24.77,2.41,2.81,-1.8463147436378966,-1.2456055691425933,0.33859938813781765
5.34,8.11,0.47,4.49,-0.47,-0.3170827831572993,0.08619424882629109
8.05,3.57,3.91,3.17,-1.5310229102160302,-1.0328957562741623,0.28077738230194227
4.15,6.43,4.31,3.53,-1.3770153540240226,-0.9289954487324311,0.25253362566461945
5.52,15.28,0.55,2.42,-0.55,-0.37105432071594374,0.10086561032863936
2.02,5.29,3.34,4.57,-0.701094273268878,-0.4729891987738868,0.12857509412941573
4.1,5.27,3.28,4.37,-1.164779552244992,-0.785811791894719,0.21361127351910786
7.51,21.73,2.73,3.78,-2.73,-1.8417787191900985,0.5006602112676055
1.49,8.77,2.01,2.61,-0.5117699011166553,-0.34526260549402893,0.09385451531628806
9.3,21.87,0.76,0.95,-0.76,-0.5127296068074605,0.1393779342723011
3.64,7.34,3.11,4.52,-1.3632465912679117,-0.919706432529573,0.2500085444666799
9.63,16.37,4.21,2.67,-3.9576415581591182,-2.67,0.7257998749558248
2.16,13.16,2.82,3.74,-0.8466556855695505,-0.5711913641623941,0.15526989538760835
2.28,9.27,1.88,4.8,-0.9066352290536506,-0.6116562164612012,0.16626966495262085
4.5,18.9,3.78,1.4,-2.016256783509513,-1.3602559839892032,0.3697654019053539
5.76,22.37,2.43,4.73,-2.43,-1.6393854533450494,0.4456426056338034
2.22,1.95,4.47,4.25,-0.24335150888688423,-0.1641756887731418,0.04462872448776489
9.93,17.02,4.69,4.15,-4.149543490825284,-2.7994655295809032,0.7609931577951302
8.46,14.27,1.97,4.68,-1.97,-1.3290491123826726,0.36128227699530824
4.38,13.52,2.29,2.87,-1.9562772400254123,-1.319791131690421,0.35876563234034126
4.76,1.29,4.42,2.28,-0.5370659261970818,-0.3623284225904437,0.09849360442288034
5.93,3.57,0.12,1.3,-0.12,-0.08095730633801937,0.022007042253520966
7.08,2.57,4.55,1.15,-1.1736332427129408,-0.7917848829900396,0.2152349696876726
2.13,4.62,0.17,3.88,-0.17,-0.11468951731220067,0.031176643192488238
8.76,15.39,1.02,1.5,-1.02,-0.6881371038732389,0.18705985915492965
4.81,23.86,1.31,3.69,-1.31,-0.8837839275234722,0.24024354460093908
4.45,7.52,2.33,0.45,-2.33,-0.45,0.12232582162176853
8.01,6.16,3.65,0.43,-3.65,-0.43,0.1168891184385808
9.56,4.91,4.43,4.07,-2.044836614699776,-1.3795372018955507,0.37500671484370884
9.68,12.0,3.66,1.92,-2.8459444912605387,-1.92,0.5219235055862199
1.93,11.13,0.91,4.91,-0.7316948938916887,-0.4936337305896879,0.13418700372133452
1.05,14.77,3.17,2.74,-0.28917434311159507,-0.19508979900319182,0.05303226656242577
6.66,2.99,2.82,1.51,-1.1863162727383985,-0.8003414158822553,0.2175609361682802
9.41,19.08,4.87,0.28,-0.41503357164215465,-0.28,0.07611384456465571
2.92,4.97,0.15,1.29,-0.15,-0.1011966329225362,0.027508802816901375
6.82,5.85,2.59,4.45,-1.7495319643760952,-1.1803116265680618,0.32085019886592125
6.97,9.93,1.93,2.33,-1.93,-1.3020633436033011,0.3539465962441315
1.85,15.89,1.88,4.28,-0.6917085315689551,-0.46665716239046423,0.12685382401132528
7.59,15.3,1.88,1.13,-1.88,-1.13,0.3071737298502194
7.78,12.21,1.2,1.06,-1.2,-0.80957306338029,0.2200704225352113
1.74,19.45,1.22,2.68,-0.6367272833751978,-0.42956438111655426,0.11677070191006418
4.57,14.53,4.4,4.35,-2.0512448505419045,-1.3838604811635378,0.3761819341516111
4.57,0.48,2.19,3.07,-0.3465184989098515,-0.2337767022336485,0.0635487270594623
5.62,16.32,0.85,3.27,-0.85,-0.5734475865610246,0.15588321596244123
1.91,18.79,1.76,3.58,-0.7216983033110066,-0.4868895885398672,0.13235370879383193
0.57,10.26,3.55,1.21,-0.04590298786498547,-0.030968185420137965,0.00841824161256336
7.97,15.81,2.98,1.83,-2.7125408432326643,-1.83,0.49745834126185884
4.88,14.97,2.42,3.52,-2.206192004542498,-1.4883946829354668,0.4045980055278938
4.39,5.14,1.15,0.13,-1.15,-0.13,0.035338570690737967
3.08,18.75,3.99,1.09,-1.3064988522809886,-0.881421898453304,0.23960146205270494
9.59,12.61,4.59,3.56,-3.4382260515304655,-2.3195793309428914,0.6305432166099008
7.25,2.22,1.18,0.14,-1.18,-0.14,0.038056922282326225
7.19,8.68,3.95,1.76,-2.316564606442617,-1.5628569207967524,0.4248394598082853
8.21,3.35,0.95,1.77,-0.95,-0.6409120085093842,0.17422241784037576
4.14,8.78,3.84,0.58,-2.1328330789732792,-0.58,0.15766439231250334
3.58,20.95,0.43,4.72,-0.43,-0.2900970143780703,0.07885856807511639
9.86,2.31,1.53,1.92,-1.53,-1.0322056558098625,0.2805897887323945
7.79,14.94,3.26,3.81,-3.26,-2.1993401555164347,0.5978579812206574
1.27,20.85,3.56,2.93,-0.40067371426629184,-0.27031220522876703,0.07348036133111278
8.91,17.54,1.09,2.21,-1.09,-0.7353621992370966,0.19989730046948356
4.99,1.47,4.78,0.73,-0.6105973026542059,-0.41193594066791916,0.11197867199497617
7.0,12.71,0.23,4.63,-0.23,-0.15516817048121356,0.04218016431924885
8.53,13.15,1.22,0.7,-1.22,-0.7,0.1902846114116402
3.7,6.46,2.58,4.84,-1.2681169576801523,-0.8555277751280147,0.23256252891728146
5.79,22.26,3.29,2.43,-2.6610368759635943,-1.7952531462014278,0.4880129247292395
8.56,11.84,4.36,1.53,-4.36,-1.53,0.4159077935140117
1.38,21.4,2.98,4.46,-0.4564233998436388,-0.3079234083415427,0.08370440871545613
9.38,1.44,2.55,1.94,-1.333831991010696,-0.8998620424976157,0.2446141415439215
6.3,19.86,1.47,2.83,-1.47,-0.9917270026408376,0.26958626760563376
7.12,3.45,4.09,3.07,-1.3530075245015651,-0.9127987053227357,0.24813078134198313
9.5,8.55,0.63,2.58,-0.63,-0.42502585827462214,0.1155369718309862
0.95,24.24,0.29,3.79,-0.2384928107685511,-0.16089779617339225,0.04373767803120435
5.3,9.28,0.42,3.15,-0.42,-0.28335057218309667,0.07702464788732404
5.89,7.09,4.56,1.59,-1.8044632515762897,-1.217370701946468,0.33092415851971285
4.55,13.64,0.59,4.67,-0.59,-0.3980400894953053,0.10820129107981191
3.81,2.11,2.0,3.04,-0.5402366837034484,-0.36446755581350376,0.09907509604303266
5.19,17.39,0.37,1.49,-0.37,-0.24961836120892028,0.06785504694835663
8.21,2.09,4.29,0.55,-2.92338958055835,-0.55,0.14950933753771678
8.36,9.08,3.1,0.85,-1.259923342485086,-0.85,0.23105988528555732
0.76,5.48,0.73,1.63,-0.14219789931676768,-0.09593299079676544,0.02607795982188391
5.19,14.76,3.97,3.32,-2.3611391585430916,-1.592928884707397,0.4330140769041762
6.13,10.35,2.42,2.13,-2.3633594496445247,-1.5944267912645476,0.43342126057154595
8.44,5.83,0.13,3.29,-0.13,-0.08770374853286284,0.0238409624413148
2.1,22.26,4.31,0.48,-0.7114861228151255,-0.48,0.13048087639655315
1.15,12.43,3.09,1.45,-0.3398558754546381,-0.22928180183300137,0.06232685509364697
